idEntrevista,ESTADO,CIDADE,REGIAO,TIPO,SEXO,IDADE1,IDADE,P1,P2,P3,P4,P5,P6,P7,P8_1,P8_2,P8_3,P8_4,P8_5,P8_6,P8_7,P8_8,P8_9,P8_10,P8_11,P8_99,P9,P10_1,P10_2,P10_3,P10_4,P10_5,P10_6,P10_7,P11_1,P11_2,P11_3,P11_4,P11_5,P11_6,P11_7,P12_1,P12_2,P12_3,P12_4,P12_5,P12_6,P12_7,P12A,P13_1,P13_2,P13_3,P13_4,P13_5,P13_6,P13_7,P14,P15,P16,P17_1,P17_2,P17_3,P17_4,P17_5,P17_6,P17_7,P17_8,P18,P19,P20,P21,P22,P23_1,P23_2,P23_3,P23_4,P23_5,P24,P25_1,P25_2,P25_3,P25_4,P25_5,P25_6,P25_7,P25_8,P26_1,P26_2,P26_3,P26_4,P26_5,P26_6,P27,P28,P29,P30,P31_1,P31_2,P31_3,P31_4,P31_5,P31_6,P31_7,P31_8,P31_9,P31_10,P31_11,P31_12,P31_13,P32_1,P32_2,P32_3,P32_4,P32_5,P32_6,P33,P34_1,P34_2,P34_3,P34_4,P35,P36,P37,P38,P39_1,P39_2,P39_3,P39_4,P39_5,P40_1,P40_2,ESCOLAE,PF6,PF7,RENDAF,CLASSE,IDAT,ESCT,RENT,CLAST,RELT
28858854,MA,CAMPESTRE DO MARANHaO,Nordeste,Interior,Mulheres,19,16 a 24 anos,Pessimo,Desaprovo totalmente,Nenhuma,Esquerda/ Centro-Esquerda,Muito interessado,Extremamente interessado,Mais de uma vez por dia, ,Jornal digital, , , , ,Sites alternativos de noticias, , , , , ,Conteudo confiavel,Instagram,Twiter,WhatsApp, , , , ,Publicacao digital, , , , ,Canal de audio/Podcast, ,Celular,LapTop/notebook, , , , , ,Celular,Confio muito,Confio muito,Confio muito,Confio muito,Confio muito,Nao confio nada,Confio pouco,Videos ou textos de noticias mais curtos,Noticias de diferentes pontos de vista,"Le, assiste ate o fim","Eu reajo a noticia jornalistica (ex. curtir, odiar, favoritar, etc)", , ,Eu compartilho a noticia jornalistica com conhecidos, , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,"Sim, mais ou menos",Nao,Frequentemente,Nao, ,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Pouca responsabilidade,Muita responsabilidade,"Sim, muito",Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Amigos e familiares,"Sim, muitas vezes",Sim,Nao compartilha, , , , , ,Universidades / cientistas, , , ,Imprensa,Ordem dos advogados – OAB, , ,Sim,Sim,Sim,Nao,Sim,Sim,"Sim, para melhor",Discordo,Concordo,Concordo,Concordo,Universidades / cientistas,Aumentou muito,Confio muito,Urna eletrônica,Nada preocupado,Pouco preocupado,Pouco preocupado,Pouco preocupado,Pouco preocupado,Agilidade na contagem de votos,Confianca na independencia e confiabilidade da justica eleitoral,Medio completo,Branca,Espirita/Kardecista,"Entre de R$ 3.600,01 ate R$ 7.200,00 - De 3 ate 6 SMs",B2,16 a 29 anos,Medio,De 3  a 6 SMs,A/B,Outras religiões
28858970,PB,PATOS,Nordeste,Interior,Mulheres,22,16 a 24 anos,Pessimo,Desaprovo totalmente,Nenhuma,Esquerda/ Centro-Esquerda,Muito interessado,Muito interessado,Uma vez por dia, , , , , ,Televisao, ,WhatsApp ou telefone, , , , ,Facilidade de acesso,WhatsApp,Twiter, , , , , , , ,TV/Canal por assinatura/ Streaming, ,Canal no YouTube, , ,LapTop/notebook,Celular, , , , , ,LapTop/notebook,Confio pouco,Confio pouco,Confio muito,Confio muito,Confio pouco,Nao confio nada,Nao confio nada,Videos ou textos de noticias mais curtos,Noticias de diferentes pontos de vista,"Le, assiste ate o fim", , , , , , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,"Sim, mais ou menos",Nao,Frequentemente,Nao, ,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,"Sim, muito",Nao e impactado,Nao e impactado,Nao e impactado,Nao e impactado,Nao e impactado,Mais ou menos impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Nao sei,Nao sei,Nao sei,Muito impactado,Pessoas em geral,"Sim, sempre",Sim,"Sim, poucas vezes", , , , , ,Universidades / cientistas, , , ,Imprensa,Ordem dos advogados – OAB, , ,Sim,Sim,Sim,Sim,Sim,Sim,"Sim, para pior",Discordo,Concordo,Discordo,Discordo,OMS / Anvisa,Nao mudou,Confio muito,Urna eletrônica,Pouco preocupado,Muito preocupado,Pouco preocupado,Nada preocupado,Pouco preocupado,Confianca na independencia e confiabilidade da justica eleitoral,Praticidade/simplicidade para votar,Fundamental completo,Parda,Catolica,"Entre de R$ 3.600,01 ate R$ 7.200,00 - De 3 ate 6 SMs",B2,16 a 29 anos,Fundamental,De 3  a 6 SMs,A/B,Catolicos
28842726,CE,CRATEuS,Nordeste,Interior,Mulheres,23,16 a 24 anos,Regular,Aprovo,Alguma,Nunca tive posicao politica,Nao tenho interesse,Extremamente interessado,Mais de uma vez por dia, , , , ,Radio,Televisao, , , , , , ,Gratuidade ou preco baixo,Facebook,Youtube,Instagram,WhatsApp, , , , , , , , , ,Nenhum desses,Celular, , , , , , ,Celular,Confio pouco,Confio pouco,Confio pouco,Confio muito,Nao confio nada,Nao confio nada,Confio pouco,Videos ou textos de noticias mais curtos,Noticias de diferentes pontos de vista,Ignora/Nem le, , , , , ,Eu participo de campanha ou grupo sobre um assunto jornalistico especifico,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,"Sim, mais ou menos",Nao,Nao sei,Nao sei, ,Muita responsabilidade,Pouca responsabilidade,Pouca responsabilidade,Pouca responsabilidade,Pouca responsabilidade,"Sim, muito",Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Nao estou preocupado com isso,Nao/Nenhuma,Nao,Nao sabe, , , , , , , , , , , , ,Instituicões Bancarias,Sim,Sim,Nao,Nao,Nao,Nao,Nao alterou em nada,Discordo,Discordo,Discordo,Nao sei,Amigos e familiares,Diminuiu muito,Confio pouco,Tanto faz,Pouco preocupado,Pouco preocupado,Pouco preocupado,Pouco preocupado,Muito preocupado,Garantia de que nao ha interferencia externa (de outros paises),Confianca no sistema operacional de eleicao (urna ou papel),Medio completo,Branca,Protestante/Evangelica,"Entre de R$ 3.600,01 ate R$ 7.200,00 - De 3 ate 6 SMs",B2,16 a 29 anos,Medio,De 3  a 6 SMs,A/B,Evangelicos
28843393,CE,MARACANAu,Nordeste,RM,Mulheres,22,16 a 24 anos,Pessimo,Desaprovo,Nenhuma,Esquerda/ Centro-Esquerda,Algumas vezes tenho interesse,Nao tenho interesse,Nao consumo noticias, , , , , ,Televisao, ,WhatsApp ou telefone, , , , ,Facilidade de acesso,WhatsApp,Facebook,Instagram,TikTok,Youtube, , , , , , , , ,Nenhum desses,LapTop/notebook,Celular, , , , , ,Celular,Nao confio nada,Nao confio nada,Confio pouco,Confio pouco,Nao confio nada,Nao confio nada,Confio pouco,Videos ou textos de noticias mais curtos,Noticias de fontes que compartilham seu ponto de vista/ emitem suas opiniões,Ignora/Nem le, , , ,Eu compartilho a noticia jornalistica com conhecidos, , , , ,Nao confia,Nao,Frequentemente,Nao, ,Nenhuma responsabilidade,Pouca responsabilidade,Pouca responsabilidade,Pouca responsabilidade,Nenhuma responsabilidade,"Sim, muito",Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,"Governo, politicos ou de partidos politicos de outros paises (internacional)","Sim, poucas vezes",Nunca ouvi falar em agencias de checagens,Nao compartilha, , , ,"Forcas Armadas (Exercito, Marinha, Aeronautica)",Policia, , , , , , , , ,Sim,Nao,Nao,Nao,Sim,Sim,"Sim, para melhor",Concordo,Concordo,Discordo,Discordo,Medicos e profissionais da saude,Diminuiu um pouco,Nao confio,Tanto faz,Pouco preocupado,Pouco preocupado,Pouco preocupado,Pouco preocupado,Pouco preocupado,Agilidade na contagem de votos,Confianca na independencia e confiabilidade da justica eleitoral,Medio completo,Parda,Catolica,"Entre de R$ 3.600,01 ate R$ 7.200,00 - De 3 ate 6 SMs",B2,16 a 29 anos,Medio,De 3  a 6 SMs,A/B,Catolicos
28858899,CE,MARACANAu,Nordeste,RM,Mulheres,22,16 a 24 anos,Regular,"Nao aprovo, nem desaprovo",Pouca,Esquerda/ Centro-Esquerda,Algumas vezes tenho interesse,Extremamente interessado,Mais de uma vez por dia, , , , , , ,Sites alternativos de noticias, , , , , ,Facilidade de acesso,WhatsApp,Facebook,Instagram,TikTok,Youtube, , , , , , , ,Canal de audio/Podcast, ,Celular,LapTop/notebook, , , , , ,Celular,Confio pouco,Confio pouco,Confio pouco,Nao confio nada,Confio pouco,Confio pouco,Nao confio nada,Videos ou textos de noticias mais longos,Noticias de fontes que compartilham seu ponto de vista/ emitem suas opiniões,"Le, assiste ate o fim", , , , , , , ,Nenhuma das alternativas anteriores,Nao confia,Nao,Frequentemente,Nao, ,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,"Sim, muito",Muito impactado,Muito impactado,Mais ou menos impactado,Muito impactado,Nao e impactado,Muito impactado,Pouco impactado,Muito impactado,Nao sei,Mais ou menos impactado,Nao sei,Nao sei,Nao sei,Muito impactado,Amigos e familiares,"Sim, sempre",Nao,Nao compartilha, , , , , , , , , , , ,ONGs, ,Nao,Nao,Nao,Nao,Nao,Nao,Nao alterou em nada,Discordo,Discordo,Concordo,Discordo,Medicos e profissionais da saude,Aumentou um pouco,Nao confio,Voto impresso (impressao do voto da urna eletrônica),Pouco preocupado,Muito preocupado,Muito preocupado,Muito preocupado,Muito preocupado,Confianca na independencia e confiabilidade da justica eleitoral,Certificacao de que meu voto foi computado,Superior completo,Parda,Protestante/Evangelica,"Entre de R$ 3.600,01 ate R$ 7.200,00 - De 3 ate 6 SMs",B2,16 a 29 anos,Superior,De 3  a 6 SMs,A/B,Evangelicos
28856195,MA,SaO JOSe DE RIBAMAR,Nordeste,RM,Mulheres,23,16 a 24 anos,Pessimo,Desaprovo totalmente,Nenhuma,Nunca tive posicao politica,Nao tenho interesse,Nao tenho interesse,Nao consumo noticias, , , , , , , , , ,Pelas redes sociais, , ,Facilidade de acesso,WhatsApp,Facebook,Instagram,TikTok,Youtube, , , , , , , , ,Nenhum desses,LapTop/notebook,Celular, , , , , ,LapTop/notebook,Nao confio nada,Nao confio nada,Confio pouco,Confio pouco,Nao confio nada,Nao confio nada,Confio pouco,Videos ou textos de noticias mais curtos,Noticias de diferentes pontos de vista,Ignora/Nem le, , , , , , , ,Nenhuma das alternativas anteriores,"Sim, mais ou menos",Sim,Raramente,Nao, ,Nenhuma responsabilidade,Muita responsabilidade,Pouca responsabilidade,Nenhuma responsabilidade,Pouca responsabilidade,Nao,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Jornalistas ou empresas jornalisticas,Nao/Nenhuma,Nao,Nao compartilha, , , ,"Forcas Armadas (Exercito, Marinha, Aeronautica)", , , , , , , , , ,Sim,Sim,Nao,Nao,Nao,Sim,Nao alterou em nada,Discordo,Discordo,Discordo,Discordo,Medicos e profissionais da saude,Aumentou um pouco,Nao confio,Tanto faz,Nada preocupado,Nada preocupado,Nada preocupado,Nada preocupado,Nada preocupado,Certificacao de que meu voto foi computado,Agilidade na contagem de votos,Medio completo,Parda,Protestante/Evangelica,"Entre de R$ 3.600,01 ate R$ 7.200,00 - De 3 ate 6 SMs",B2,16 a 29 anos,Medio,De 3  a 6 SMs,A/B,Evangelicos
28858820,PE,SERRA TALHADA,Nordeste,Interior,Mulheres,23,16 a 24 anos,Regular,"Nao aprovo, nem desaprovo",Alguma,Nunca tive posicao politica,Nao tenho interesse,Muito interessado,Uma vez por dia, , , , , , , , , ,Pelas redes sociais, , ,Conteudo confiavel,Youtube,Instagram,WhatsApp,TikTok, , , , , , ,Site noticioso/ agencia de noticia,Canal no YouTube, , ,Celular, , , , , , ,Celular,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Videos ou textos de noticias mais curtos,Noticias de diferentes pontos de vista,Nao sabe, , , , , , , ,Nenhuma das alternativas anteriores,"Sim, pouco",Nao,as vezes,Nao, ,Muita responsabilidade,Nenhuma responsabilidade,Nenhuma responsabilidade,Nenhuma responsabilidade,Nao sei,"Sim, muito",Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Nao e impactado,Nao e impactado,Nao estou preocupado com isso,Nao/Nenhuma,Sim,Nao compartilha,Governo,Poder Judiciario, ,"Forcas Armadas (Exercito, Marinha, Aeronautica)", , , , , , , , , ,Sim,Nao,Nao,Nao,Nao,Nao,Nao alterou em nada,Discordo,Concordo,Nao sei,Discordo,Governo Federal,Aumentou muito,Nao confio,Voto em papel (depositado em uma caixa),Muito preocupado,Muito preocupado,Muito preocupado,Muito preocupado,Nada preocupado,Certificacao de que meu voto foi computado,Agilidade na contagem de votos,Analfabeto/ ate 3a Serie Fundamental,Branca,Protestante/Evangelica,"Entre de R$ 600,01 ate R$ 1.200,00 - De  e meio ate 1 SM",D,16 a 29 anos,Sem instrucao,Ate 1 SM,D/E,Evangelicos
28822151,SE,ARACAJU,Nordeste,Capital,Mulheres,22,16 a 24 anos,Regular,Aprovo totalmente,Alguma,Nunca tive posicao politica,Nao tenho interesse,Algumas vezes tenho interesse,Uma vez por semana,Jornal impresso, , , , , , , , ,Pelas redes sociais, , ,Conteudo confiavel,Instagram,WhatsApp, , , , , , , , , , , ,Nenhum desses,Celular,LapTop/notebook, , , , , ,Celular,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Videos ou textos de noticias mais curtos,Noticias de fontes que nao possuem um ponto particular/ nao emitem suas opiniões,"Le, assiste ate o fim", , , , , , , ,Nenhuma das alternativas anteriores,Nao confia,Nao,Frequentemente,Nao, ,Nenhuma responsabilidade,Pouca responsabilidade,Pouca responsabilidade,Pouca responsabilidade,Pouca responsabilidade,"Sim, muito",Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Muito impactado,Pouco impactado,Pouco impactado,Jornalistas ou empresas jornalisticas,"Sim, poucas vezes",Nao,Nao compartilha, , , ,"Forcas Armadas (Exercito, Marinha, Aeronautica)", , , , ,Igreja, , , , ,Nao,Nao,Sim,Nao,Nao,Sim,"Sim, para pior",Concordo,Concordo,Concordo,Discordo,OMS / Anvisa,Aumentou muito,Nao confio,Voto em papel (depositado em uma caixa),Muito preocupado,Muito preocupado,Muito preocupado,Muito preocupado,Muito preocupado,Certificacao de que meu voto foi computado,Garantia de que nao ha interferencia interna (dentro do Brasil),Medio completo,Parda,Protestante/Evangelica,"Entre de R$ 3.600,01 ate R$ 7.200,00 - De 3 ate 6 SMs",B2,16 a 29 anos,Medio,De 3  a 6 SMs,A/B,Evangelicos
28858444,MG,TEoFILO OTONI,Sudeste,Interior,Mulheres,20,16 a 24 anos,Pessimo,Desaprovo totalmente,Nenhuma,Esquerda/ Centro-Esquerda,Extremamente interessado,Algumas vezes tenho interesse,Uma vez por semana, , , , , , , , , ,Pelas redes sociais, , ,Conteudo confiavel,TikTok,WhatsApp,Facebook,Youtube, , , , , , , , ,Canal de audio/Podcast, ,Celular,SmartTV, , , , , ,Celular,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio muito,Nao confio nada,Confio muito,Videos ou textos de noticias mais curtos,Noticias de fontes que nao possuem um ponto particular/ nao emitem suas opiniões,"Le, assiste ate o fim", , , , , , , ,Nenhuma das alternativas anteriores,"Sim, mais ou menos",Nao,as vezes,Sim,"Nao avisei, porem nao compartilhei mais a mesma informacao",Nao sei,Nao sei,Nao sei,Nao sei,Nao sei,Nao,Pouco impactado,Pouco impactado,Mais ou menos impactado,Pouco impactado,Nao e impactado,Muito impactado,Pouco impactado,Muito impactado,Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Mais ou menos impactado,Pessoas em geral,"Sim, muitas vezes",Sim,"Sim, poucas vezes",Governo, , , , , , , , , , , , ,Sim,Sim,Sim,Nao sei,Sim,Nao sei,Nao alterou em nada,Discordo,Concordo,Discordo,Discordo,Redes sociais,Nao mudou,Confio pouco,Urna eletrônica,Nada preocupado,Nada preocupado,Nada preocupado,Nada preocupado,Pouco preocupado,Confianca na independencia e confiabilidade da justica eleitoral,Agilidade na contagem de votos,Analfabeto/ ate 3a Serie Fundamental,Parda,Protestante/Evangelica,"Entre de R$ 600,01 ate R$ 1.200,00 - De  e meio ate 1 SM",D,16 a 29 anos,Sem instrucao,Ate 1 SM,D/E,Evangelicos
28858468,MG,TEoFILO OTONI,Sudeste,Interior,Mulheres,18,16 a 24 anos,Pessimo,Desaprovo totalmente,Nenhuma,Nunca tive posicao politica,Algumas vezes tenho interesse,Extremamente interessado,Mais de uma vez por dia, , , , , , ,Sites alternativos de noticias, , , ,Podcasts, ,Conteudo confiavel,WhatsApp,Instagram,TikTok, , , , , , ,TV/Canal por assinatura/ Streaming, , , , ,Celular,LapTop/notebook, , , , , ,Celular,Confio muito,Confio muito,Nao utiliza,Confio muito,Confio muito,Nao confio nada,Confio muito,Videos ou textos de noticias mais curtos,Noticias de fontes que nao possuem um ponto particular/ nao emitem suas opiniões,"Le, assiste ate o fim","Eu reajo a noticia jornalistica (ex. curtir, odiar, favoritar, etc)", , , , , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,Nao confia,Sim,Frequentemente,Nao, ,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,Muita responsabilidade,"Sim, muito",Muito impactado,Muito impactado,Pouco impactado,Muito impactado,Pouco impactado,Muito impactado,Muito impactado,Muito impactado,Mais ou menos impactado,Muito impactado,Pouco impactado,Muito impactado,Nao sei,Muito impactado,"Governo, politicos ou de partidos politicos do meu pais","Sim, sempre",Nao,"Sim, poucas vezes", , , , , ,Universidades / cientistas, , , , , , , ,Sim,Sim,Sim,Sim,Sim,Sim,"Sim, para melhor",Discordo,Concordo,Discordo,Discordo,OMS / Anvisa,Aumentou muito,Confio muito,Urna eletrônica,Nada preocupado,Nada preocupado,Nada preocupado,Nada preocupado,Nada preocupado,Confianca na independencia e confiabilidade da justica eleitoral,Agilidade na contagem de votos,Medio completo,Parda,Catolica,"Entre de R$ 3.600,01 ate R$ 7.200,00 - De 3 ate 6 SMs",B2,16 a 29 anos,Medio,De 3  a 6 SMs,A/B,Catolicos
28858788,MG,TEoFILO OTONI,Sudeste,Interior,Mulheres,20,16 a 24 anos,Pessimo,Desaprovo totalmente,Nenhuma,Esquerda/ Centro-Esquerda,Extremamente interessado,Muito interessado,Uma vez por dia, , , , , ,Televisao, , , ,Pelas redes sociais, , ,Facilidade de acesso,Youtube,WhatsApp,Facebook, , , , , , ,TV/Canal por assinatura/ Streaming, , , , ,Celular,PC/desktop, , , , , ,Celular,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Videos ou textos de noticias mais longos,Noticias de diferentes pontos de vista,Nao sabe, , , , , , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,"Sim, muito",Nao,Nunca,Nao, ,Nenhuma responsabilidade,Nao sei,Nao sei,Muita responsabilidade,Muita responsabilidade,"Sim, muito",Nao e impactado,Nao e impactado,Nao e impactado,Nao e impactado,Nao e impactado,Nao e impactado,Nao e impactado,Nao e impactado,Nao sei,Nao sei,Nao sei,Nao sei,Nao sei,Muito impactado,Pessoas em geral,Nao/Nenhuma,Nao,Nao compartilha, , , ,"Forcas Armadas (Exercito, Marinha, Aeronautica)",Policia, , ,Industria e/ou agronegocio, , , , , ,Nao,Nao,Nao,Nao,Nao,Nao,Nao alterou em nada,Discordo,Concordo,Discordo,Discordo,Medicos e profissionais da saude,Nao mudou,Nao confio,Voto impresso (impressao do voto da urna eletrônica),Muito preocupado,Muito preocupado,Pouco preocupado,Pouco preocupado,Muito preocupado,Garantia de que nao ha interferencia interna (dentro do Brasil),Confianca no sistema operacional de eleicao (urna ou papel),Analfabeto/ ate 3a Serie Fundamental,Parda,Protestante/Evangelica,"Entre de R$ 600,01 ate R$ 1.200,00 - De  e meio ate 1 SM",D,16 a 29 anos,Sem instrucao,Ate 1 SM,D/E,Evangelicos
28858819,MG,GOVERNADOR VALADARES,Sudeste,Interior,Mulheres,22,16 a 24 anos,Ruim,Desaprovo,Pouca,Centro,Nao muito interessado,Nao tenho interesse,Nao consumo noticias, , , , , ,Televisao, , , ,Pelas redes sociais, , ,Conforto,Facebook,TikTok, , , , , , , , , ,Canal no YouTube, , ,Celular,SmartTV, , , , , ,Celular,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Videos ou textos de noticias mais curtos,Noticias de fontes que compartilham seu ponto de vista/ emitem suas opiniões,Ignora/Nem le, , , , , , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,Nao confia,Nao,Frequentemente,Sim,Enviei uma mensagem apenas avisando que a informacao nao era verdadeira,Alguma responsabilidade,Alguma responsabilidade,Alguma responsabilidade,Alguma responsabilidade,Alguma responsabilidade,"Sim, mais ou menos",Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Nao sei,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Pouco impactado,Cientistas,Nao/Nenhuma,Nunca ouvi falar em agencias de checagens,Nao compartilha, , , ,"Forcas Armadas (Exercito, Marinha, Aeronautica)", , , , ,Igreja, ,Ordem dos advogados – OAB, , ,Sim,Nao sei,Nao,Nao,Nao,Sim,Nao alterou em nada,Discordo,Discordo,Discordo,Discordo,Amigos e familiares,Aumentou um pouco,Confio muito,Urna eletrônica,Pouco preocupado,Muito preocupado,Pouco preocupado,Pouco preocupado,Nada preocupado,Agilidade na contagem de votos,Certificacao de que meu voto foi computado,4a Serie Fundamental,Parda,Protestante/Evangelica,"Entre de R$ 600,01 ate R$ 1.200,00 - De  e meio ate 1 SM",D,16 a 29 anos,Fundamental,Ate 1 SM,D/E,Evangelicos
28858891,MG,TEoFILO OTONI,Sudeste,Interior,Mulheres,24,16 a 24 anos,Pessimo,Desaprovo totalmente,Nao sabe,Nunca tive posicao politica,Algumas vezes tenho interesse,Extremamente interessado,Mais de uma vez por dia, ,Jornal digital, , ,Radio, , , , , , , ,Conteudo confiavel,Youtube,Instagram,WhatsApp,TikTok, , , ,Publicacao digital, ,TV/Canal por assinatura/ Streaming, ,Canal no YouTube,Canal de audio/Podcast, ,Celular,LapTop/notebook, , , , , ,Celular,Confio pouco,Confio pouco,Confio muito,Confio pouco,Confio pouco,Confio pouco,Confio pouco,Videos ou textos de noticias mais curtos,Noticias de diferentes pontos de vista,Ignora/Nem le, , , , , , ,Eu converso com amigos ou colegas sobre noticias jornalisticas, ,Nao confia,Nao,Frequentemente,Nao, ,Nenhuma responsabilidade,Nenhuma responsabilidade,Nenhuma responsabilidade,Nenhuma responsabilidade,Nenhuma responsabilidade,Nao,Mais ou menos impactado,Mais ou menos impactado,Pouco impactado,Muito impactado,Mais ou menos impactado,Muito impactado,Muito impactado,Muito impactado,Nao e impactado,Nao e impactado,Nao e impactado,Nao e impactado,Nao e impactado,Nao e impactado,Influencers/Celebridades,Nao/Nenhuma,Sim,Nao compartilha, , ,Poder Legislativo, ,Policia, , , ,Igreja, , , , ,Sim,Sim,Sim,Sim,Sim,Sim,Nao alterou em nada,Discordo,Concordo,Discordo,Discordo,Medicos e profissionais da saude,Aumentou muito,Confio muito,Voto impresso (impressao do voto da urna eletrônica),Pouco preocupado,Muito preocupado,Muito preocupado,Pouco preocupado,Pouco preocupado,Certificacao de que meu voto foi computado,Confianca na independencia e confiabilidade da justica eleitoral,4a Serie Fundamental,Parda,Umbanda/Candomble/Cultos africanos,"Entre de R$ 600,01 ate R$ 1.200,00 - De  e meio ate 1 SM",D,16 a 29 anos,Fundamental,Ate 1 SM,D/E,Outras religiões
